name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,tempmax,tempmin,feelslikemax,feelslikemin,precipcover,sunrise,sunset,moonphase,description
Hanoi,2019-06-15 21:00:00,31.0,39.8,26.5,77.03,0.0,0,,0,0,19.4,20.3,110.0,1001.0,100.0,10.0,0.0,0.0,0,,Overcast,cloudy,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-15 22:00:00,31.8,42.5,27.3,76.96,0.0,0,,0,0,18.7,9.2,93.0,1001.5,89.5,10.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2019-06-15 23:00:00,30.5,39.8,27.0,81.63,0.0,0,,0,0,15.8,14.8,95.0,1001.0,100.0,10.0,0.0,0.0,0,,Overcast,cloudy,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-16 00:00:00,30.0,40.4,28.0,89.07,0.0,0,,0,0,14.4,12.1,85.0,1001.0,99.6,9.0,0.0,0.0,0,,Overcast,cloudy,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-16 01:00:00,30.7,41.7,28.0,85.72,0.0,0,,0,0,13.3,5.3,89.0,1000.7,60.9,10.1,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2019-06-16 02:00:00,29.0,36.8,27.0,88.99,0.0,0,,0,0,10.4,12.1,75.0,1000.0,99.1,10.0,0.0,0.0,0,,Overcast,cloudy,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-16 03:00:00,29.0,37.5,27.5,91.64,0.0,0,,0,0,8.6,8.5,80.0,999.0,100.0,10.0,0.0,0.0,0,,Overcast,cloudy,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-16 04:00:00,29.8,39.9,27.9,89.53,0.0,0,,0,0,7.9,7.7,54.0,999.4,43.6,9.8,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2019-06-16 05:00:00,29.0,36.8,27.0,88.99,0.0,0,,0,0,7.9,9.4,70.0,1000.0,0.0,8.5,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-16 06:00:00,29.0,38.2,28.0,94.36,0.0,0,,0,0,7.6,9.4,65.0,1001.0,0.0,8.5,21.7,0.1,0,,Clear,clear-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-16 07:00:00,30.3,40.4,27.7,85.98,0.0,0,,0,0,11.2,7.8,126.0,1001.2,79.1,9.9,154.3,0.6,2,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2019-06-16 08:00:00,30.5,39.8,27.0,81.63,0.0,0,,0,0,11.5,10.3,70.0,1001.0,0.0,8.0,327.4,1.2,3,,Clear,clear-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-16 09:00:00,32.5,43.1,27.0,72.86,0.0,0,,0,0,14.4,12.1,75.0,1001.0,30.0,9.0,532.6,1.9,5,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-16 10:00:00,33.3,44.6,27.1,70.11,0.0,0,,0,0,19.4,10.4,74.0,1001.4,78.6,10.1,668.7,2.4,7,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2019-06-16 11:00:00,34.0,44.4,26.5,65.04,0.0,0,,0,0,22.7,8.5,75.0,1001.0,37.5,10.0,821.8,3.0,8,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-16 12:00:00,35.0,45.8,26.5,61.52,0.0,0,,0,0,31.7,9.4,50.0,1001.0,27.5,10.0,828.9,3.0,8,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-16 13:00:00,34.9,45.9,26.6,62.09,0.0,0,,0,0,27.7,7.4,210.0,1000.5,89.2,10.3,800.5,2.9,8,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2019-06-16 14:00:00,36.0,47.2,26.5,58.21,0.0,0,,0,0,18.7,9.4,65.0,999.0,100.0,10.0,523.8,1.9,5,,Overcast,cloudy,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-16 15:00:00,35.0,46.7,27.0,63.35,0.0,0,,0,0,16.6,14.8,100.0,999.0,37.5,10.0,606.0,2.2,6,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-16 16:00:00,35.4,46.0,26.3,59.21,0.0,0,,0,0,14.8,9.2,109.0,998.8,82.0,10.1,443.2,1.6,4,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2019-06-16 17:00:00,34.5,45.1,26.5,63.25,0.0,0,,0,0,14.8,18.4,125.0,999.0,30.0,10.0,268.7,1.0,3,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-16 18:00:00,33.5,42.8,26.0,64.93,0.0,0,,0,0,14.4,19.4,120.0,999.0,27.5,10.0,111.0,0.4,1,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-16 19:00:00,33.6,42.8,25.9,64.02,0.0,0,,0,0,15.8,12.1,94.0,1000.1,76.5,9.9,9.4,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2019-06-16 20:00:00,31.5,40.7,26.5,74.87,0.1,100,rain,0,0,16.6,17.5,85.0,1002.0,27.5,10.0,0.0,0.0,0,,"Rain, Partially cloudy",rain,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-16 21:00:00,30.5,37.0,25.0,72.52,0.0,0,,0,0,16.9,20.3,85.0,1002.0,25.0,10.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-16 22:00:00,30.6,40.0,27.0,81.21,0.0,0,,0,0,19.1,14.4,86.0,1002.2,90.0,10.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2019-06-16 23:00:00,29.0,34.0,24.5,76.73,0.1,100,rain,0,0,19.1,15.7,80.0,1002.0,100.0,10.0,0.0,0.0,0,,"Rain, Overcast",rain,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-17 00:00:00,28.5,32.4,23.5,74.38,0.0,0,,0,0,15.5,13.0,65.0,1002.0,100.0,10.0,0.0,0.0,0,,Overcast,cloudy,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-17 01:00:00,29.6,38.2,27.1,86.91,0.0,0,,0,0,13.0,10.9,47.0,1001.6,78.0,10.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2019-06-17 02:00:00,27.5,31.0,24.0,81.26,0.0,0,,0,0,13.0,9.4,80.0,1001.0,27.5,10.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-17 03:00:00,28.0,31.9,24.0,78.92,0.0,0,,0,0,10.8,11.2,55.0,1001.0,57.5,10.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-17 04:00:00,29.7,39.0,27.5,88.09,0.0,0,,0,0,7.6,8.0,53.0,1001.0,82.8,10.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2019-06-17 05:00:00,28.0,34.5,27.0,94.32,0.0,0,,0,0,7.6,7.6,60.0,1002.0,70.0,10.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-17 06:00:00,28.0,35.6,28.0,100.0,0.0,0,,0,0,11.2,13.0,55.0,1002.0,57.5,10.0,12.0,0.0,0,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-17 07:00:00,29.8,39.7,27.9,89.72,0.0,0,,0,0,14.0,10.7,82.0,1002.8,84.1,10.0,94.1,0.3,1,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2019-06-17 08:00:00,29.5,41.0,29.0,97.15,0.1,100,rain,0,0,14.0,11.2,70.0,1003.0,57.5,8.5,187.1,0.7,2,,"Rain, Partially cloudy",rain,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-17 09:00:00,30.5,42.3,28.5,89.11,0.3,100,rain,0,0,15.5,12.1,70.0,1003.0,70.0,7.5,378.5,1.4,4,,"Rain, Partially cloudy",rain,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-17 10:00:00,31.4,41.3,27.0,77.58,0.0,0,,0,0,17.6,8.4,85.0,1003.2,89.9,9.8,592.3,2.1,6,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2019-06-17 11:00:00,32.0,40.7,26.0,70.66,0.6,100,rain,0,0,19.1,14.8,80.0,1003.0,70.0,10.0,669.2,2.4,7,,"Rain, Partially cloudy",rain,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-17 12:00:00,32.0,40.7,26.0,70.66,0.2,100,rain,0,0,21.6,15.8,100.0,1003.0,50.0,10.0,584.5,2.1,6,,"Rain, Partially cloudy",rain,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-17 13:00:00,33.3,43.6,26.7,68.34,0.0,0,,0,0,19.1,8.9,110.0,1002.3,78.8,10.3,543.0,2.0,5,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2019-06-17 14:00:00,33.5,42.8,26.0,64.93,0.0,0,,0,0,11.9,13.9,105.0,1001.0,50.0,10.0,422.7,1.5,4,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-17 15:00:00,34.0,43.5,26.0,63.14,0.0,0,,0,0,13.3,18.4,100.0,1000.0,50.0,10.0,389.1,1.4,4,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-17 16:00:00,33.6,43.2,26.1,64.96,0.0,0,,0,0,14.0,12.9,109.0,1000.6,76.3,10.1,274.5,1.0,3,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2019-06-17 17:00:00,33.5,42.0,25.5,63.04,0.2,100,rain,0,0,17.6,19.4,100.0,1001.0,50.0,10.0,121.7,0.4,1,,"Rain, Partially cloudy",rain,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-17 18:00:00,32.0,38.5,24.5,64.62,3.1,100,rain,0,0,18.0,23.2,115.0,1002.0,27.5,10.0,38.9,0.1,0,,"Rain, Partially cloudy",rain,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-17 19:00:00,31.3,39.1,25.7,72.34,0.0,0,,0,0,24.1,13.6,95.0,1002.5,84.0,10.1,5.5,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2019-06-17 20:00:00,31.0,37.7,25.0,70.48,8.6,100,rain,0,0,25.6,19.4,140.0,1004.0,57.5,10.0,0.0,0.0,0,,"Rain, Partially cloudy",rain,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-17 21:00:00,26.5,26.5,23.5,83.63,3.1,100,rain,0,0,24.5,21.4,260.0,1006.0,70.0,9.5,0.0,0.0,0,,"Rain, Partially cloudy",rain,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-17 22:00:00,25.7,25.7,24.4,92.29,0.0,0,,0,0,18.0,6.5,341.0,1005.6,92.5,9.6,0.0,0.0,0,,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2019-06-17 23:00:00,25.0,25.0,25.0,100.0,3.7,100,rain,0,0,14.0,6.5,360.0,1006.0,57.5,10.0,0.0,0.0,0,,"Rain, Partially cloudy",rain,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-18 00:00:00,25.0,25.0,25.0,100.0,0.0,0,,0,0,14.0,6.5,70.0,1005.0,57.5,10.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-18 01:00:00,25.9,25.9,24.1,89.86,14.738,100,rain,0,0,10.8,7.0,358.0,1004.3,83.2,10.0,0.0,0.0,0,,"Rain, Partially cloudy",rain,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2019-06-18 02:00:00,25.0,25.0,25.0,100.0,0.0,0,,0,0,19.4,10.3,65.0,1004.0,27.5,10.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-18 03:00:00,25.5,25.5,25.5,100.0,0.0,0,,0,0,19.4,8.3,50.0,1004.0,70.0,8.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-18 04:00:00,26.5,26.5,25.3,93.32,0.0,0,,0,0,13.0,9.9,57.0,1003.7,97.6,9.5,0.0,0.0,0,,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2019-06-18 05:00:00,25.5,25.5,25.5,100.0,0.0,0,,0,0,17.6,11.2,60.0,1004.0,70.0,5.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-18 06:00:00,25.5,25.5,25.5,100.0,0.0,0,,0,0,23.0,11.2,60.0,1005.0,70.0,4.5,5.3,0.0,0,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-18 07:00:00,26.4,26.4,24.9,91.66,2.983,100,rain,0,0,23.4,7.4,88.0,1005.5,93.6,9.6,26.0,0.1,0,,"Rain, Overcast",rain,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2019-06-18 08:00:00,26.0,26.0,26.0,100.0,0.0,0,,0,0,19.1,7.6,55.0,1006.0,70.0,6.5,82.9,0.3,1,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-18 09:00:00,26.0,26.0,26.0,100.0,0.0,0,,0,0,21.2,8.5,50.0,1006.0,70.0,6.0,118.6,0.4,1,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-18 10:00:00,27.5,32.1,25.5,88.77,0.0,0,,0,0,16.9,7.5,84.0,1006.3,93.5,9.6,189.8,0.7,2,,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2019-06-18 11:00:00,27.0,31.8,27.0,100.0,0.0,0,,0,0,18.0,6.5,60.0,1006.0,70.0,7.0,498.3,1.8,5,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-18 12:00:00,28.0,34.5,27.0,94.32,0.0,0,,0,0,19.4,8.5,75.0,1005.0,70.0,6.5,603.6,2.2,6,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-18 13:00:00,28.3,34.3,26.1,87.92,0.69,100,rain,0,0,20.5,7.5,89.0,1005.0,93.5,9.3,673.6,2.4,7,,"Rain, Overcast",rain,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2019-06-18 14:00:00,29.0,36.8,27.0,88.99,0.0,0,,0,0,14.4,5.6,80.0,1003.0,70.0,7.0,461.7,1.7,5,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-18 15:00:00,29.0,36.8,27.0,88.99,0.0,0,,0,0,15.5,6.5,110.0,1003.0,70.0,6.0,385.1,1.4,4,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-18 16:00:00,29.1,35.4,25.6,81.19,0.0,0,,0,0,15.5,7.5,141.0,1003.2,93.5,9.5,278.2,1.0,3,,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2019-06-18 17:00:00,30.0,36.2,25.0,74.63,0.0,0,,0,0,15.1,9.4,85.0,1003.0,50.0,10.0,162.1,0.6,2,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-18 18:00:00,30.0,36.8,25.5,76.88,0.0,0,,0,0,14.0,5.4,70.0,1003.0,70.0,10.0,59.0,0.2,1,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-18 19:00:00,29.4,36.7,26.2,82.92,0.0,0,,0,0,8.6,8.6,130.0,1003.7,81.2,10.1,7.3,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2019-06-18 20:00:00,29.0,36.2,26.5,86.41,0.0,0,,0,0,7.9,11.2,115.0,1005.0,27.5,10.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-18 21:00:00,28.5,36.3,27.5,94.34,0.0,0,,0,0,9.4,11.2,105.0,1005.0,37.5,10.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-18 22:00:00,28.5,35.7,27.0,91.3,0.0,0,,0,0,8.6,7.8,89.0,1005.7,38.8,10.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2019-06-18 23:00:00,28.0,35.6,28.0,100.0,0.0,0,,0,0,7.9,11.2,100.0,1006.0,89.0,10.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-19 00:00:00,28.0,35.6,28.0,100.0,0.0,0,,0,0,8.6,12.1,100.0,1006.0,37.5,10.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-19 01:00:00,28.1,34.8,26.9,93.37,0.0,0,,0,0,8.6,8.0,94.0,1005.3,90.5,10.0,0.0,0.0,0,,Overcast,cloudy,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2019-06-19 02:00:00,27.5,33.7,27.5,100.0,0.0,0,,0,0,10.8,12.1,95.0,1005.0,57.5,8.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-06-19 03:00:00,27.0,31.8,27.0,100.0,0.0,0,,0,0,16.9,11.2,100.0,1005.0,37.5,7.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
